"Bergasse_10" "Bergasse_11" "Bergasse_2" "Bergasse_6" "Brissot_2" "Brissot_4" "Brissot_8" "Brissot_9" "Condorcet_11" "Condorcet_2" "Condorcet_7" "Condorcet_8" "D'Alembert_10" "D'Alembert_12" "D'Alembert_13" "D'Alembert_3" "Delisle-de-Sales_11" "Delisle-de-Sales_18" "Delisle-de-Sales_6" "Delisle-de-Sales_7" "Garat_10" "Garat_4" "Garat_5" "Garat_8" "Gouges_2" "Gouges_3" "Gouges_4" "Gouges_5" "La-Harpe_1" "La-Harpe_4" "La-Harpe_6" "La-Harpe_9" "Marmontel_14" "Marmontel_15" "Marmontel_17" "Marmontel_18" "Sieyes_11" "Sieyes_2" "Sieyes_3" "Sieyes_4" "Villar_2" "Villar_3" "Villar_4" "Villar_6"
"tout" 0.199401794616152 0.14985014985015 0.199501246882793 0.348605577689243 0.349475786320519 0.15 0.249625561657514 0.2 0.249875062468766 0.299850074962519 0.34965034965035 0.3 0.2 0.0999500249875062 0.349475786320519 0.499750124937531 0.24975024975025 0.29940119760479 0.0999500249875062 0.149625935162095 0.0999500249875062 0.24975024975025 0.149925037481259 0.54945054945055 0.4 0.3996003996004 0.299850074962519 0.75 0.649350649350649 0.649026460309536 0.649675162418791 0.64773293472845 0.2 0.29940119760479 0.0499001996007984 0.25 0.44955044955045 0.65 0.4 0.5 0.3996003996004 0.699300699300699 0.449326010983525 0.349301397205589
"être" 0.149551345962114 0.24975024975025 0.149625935162095 0.099601593625498 0.599101347978033 0.25 0.399400898652022 0.3 0.449775112443778 0.349825087456272 0.2997002997003 0.25 0.65 0.349825087456272 0.349475786320519 0.249875062468766 0.649350649350649 0.499001996007984 0.449775112443778 0.199501246882793 0.199900049975012 0.0999000999000999 0.449775112443778 0.44955044955045 0.2 0.34965034965035 0.349825087456272 0.6 0.4995004995005 0.349475786320519 0.399800099950025 0.398604882909816 0.25 0.548902195608782 0.349301397205589 0.05 0.34965034965035 0.3 0.4 0.35 0.2997002997003 0.2997002997003 0.199700449326011 0.349301397205589
"elle" 0.0997008973080758 0.24975024975025 0.249376558603491 0.348605577689243 0.249625561657514 0.4 0.349475786320519 0.5 0.349825087456272 0.449775112443778 0.3996003996004 0.25 0.15 0.299850074962519 0.149775336994508 0.249875062468766 0.2997002997003 0.149700598802395 0.0499750124937531 0.0997506234413965 0.349825087456272 0.1998001998002 0.549725137431284 0.3996003996004 0.3 0.24975024975025 0.399800099950025 0.85 0.44955044955045 0.149775336994508 0.199900049975012 0.448430493273543 0.3 0.798403193612774 0.748502994011976 0.65 0.54945054945055 0.5 0.4 0.55 0 0.2997002997003 0.0998502246630055 0.0998003992015968
"ou" 0.348953140578265 0.0999000999000999 0.149625935162095 0.149402390438247 0.748876684972541 0.3 0.199700449326011 0.55 0.399800099950025 0.649675162418791 0.699300699300699 0.45 0.65 0.549725137431284 0.499251123315027 0.449775112443778 0.24975024975025 0.199600798403194 0.299850074962519 0.249376558603491 0.399800099950025 0.24975024975025 0.299850074962519 0.2997002997003 0.1 0.24975024975025 0.199900049975012 0.2 0.44955044955045 0.449326010983525 0.149925037481259 0.448430493273543 0.1 0.249500998003992 0.399201596806387 0.1 0.4995004995005 0.35 0.3 0.6 0 0.14985014985015 0.149775336994508 0.149700598802395
"sont" 0.299102691924227 0.14985014985015 0.349127182044888 0.298804780876494 0.149775336994508 0.35 0.399400898652022 0.3 0.249875062468766 0.149925037481259 0.14985014985015 0.15 0.35 0.249875062468766 0.449326010983525 0.399800099950025 0.44955044955045 0.399201596806387 0.249875062468766 0.249376558603491 0.149925037481259 0.14985014985015 0.399800099950025 0.34965034965035 0.4 0.34965034965035 0.399800099950025 0.3 0.34965034965035 0.499251123315027 0.699650174912544 0.348779272546089 0.35 0.149700598802395 0.0499001996007984 0.25 0.3996003996004 0.7 0.7 0.55 0.14985014985015 0.24975024975025 0.299550673989016 0.29940119760479
"aux" 0.448654037886341 0.24975024975025 0.29925187032419 0.298804780876494 0.54917623564653 0.4 0.399400898652022 0.5 0.649675162418791 0.199900049975012 0.699300699300699 0.35 0.15 0.249875062468766 0.299550673989016 0.0499750124937531 0.3996003996004 0.199600798403194 0.149925037481259 0.29925187032419 0.399800099950025 0.44955044955045 0.499750124937531 0.14985014985015 0.4 0.2997002997003 0.199900049975012 0.2 0.14985014985015 0.199700449326011 0.0499750124937531 0.149476831091181 0.25 0.349301397205589 0.149700598802395 0.3 0.3996003996004 0.4 0.45 0.45 0.04995004995005 0.34965034965035 0.399400898652022 0.399201596806387
"tous" 0.0997008973080758 0.1998001998002 0.0498753117206983 0.298804780876494 0.249625561657514 0.7 0.449326010983525 0.4 0.299850074962519 0.149925037481259 0.04995004995005 0.15 0 0.0499750124937531 0.0998502246630055 0.199900049975012 0.44955044955045 0.199600798403194 0.149925037481259 0.349127182044888 0.199900049975012 0.44955044955045 0.449775112443778 0.24975024975025 0.45 0.34965034965035 0.549725137431284 0.4 0.44955044955045 0.299550673989016 0.299850074962519 0.49825610363727 0.2 0.149700598802395 0.199600798403194 0.25 0.3996003996004 0.4 0.35 0.2 0.34965034965035 0 0.199700449326011 0.349301397205589
"ont" 0.0498504486540379 0.0999000999000999 0.349127182044888 0.199203187250996 0.199700449326011 0.2 0.399400898652022 0.4 0.449775112443778 0.149925037481259 0.3996003996004 0.25 0.15 0.0999500249875062 0.199700449326011 0.399800099950025 0.24975024975025 0.499001996007984 0.349825087456272 0.498753117206983 0.549725137431284 0.44955044955045 0.399800099950025 0.1998001998002 0.3 0.34965034965035 0.299850074962519 0.2 0.2997002997003 0.299550673989016 0.199900049975012 0.298953662182362 0.05 0.249500998003992 0.149700598802395 0.2 0.14985014985015 0.15 0.1 0.4 0.2997002997003 0.24975024975025 0.0499251123315027 0.249500998003992
"comme" 0.348953140578265 0.2997002997003 0.249376558603491 0.348605577689243 0 0.25 0.149775336994508 0.05 0.249875062468766 0.199900049975012 0.1998001998002 0.25 0.35 0.449775112443778 0.149775336994508 0.349825087456272 0.14985014985015 0.449101796407186 0.299850074962519 0.249376558603491 0.149925037481259 0.0999000999000999 0.349825087456272 0.3996003996004 0.25 0.24975024975025 0.149925037481259 0.4 0.34965034965035 0.199700449326011 0.0999500249875062 0.448430493273543 0.4 0.449101796407186 0.249500998003992 0.1 0.44955044955045 0.3 0.2 0.45 0.14985014985015 0.14985014985015 0.199700449326011 0.29940119760479
"peut" 0.0498504486540379 0.14985014985015 0 0.298804780876494 0.499251123315027 0.25 0.499251123315027 0.35 0.249875062468766 0.349825087456272 0.2997002997003 0.25 0.3 0.299850074962519 0.199700449326011 0.349825087456272 0 0.0499001996007984 0.549725137431284 0.249376558603491 0.649675162418791 0.2997002997003 0.0499750124937531 0.44955044955045 0.25 0.2997002997003 0.299850074962519 0.05 0.14985014985015 0.149775336994508 0.399800099950025 0.249128051818635 0.15 0.149700598802395 0.149700598802395 0.2 0.4995004995005 0.25 0.4 0.35 0.2997002997003 0.0999000999000999 0.249625561657514 0.249500998003992
"sans" 0.199401794616152 0.34965034965035 0.249376558603491 0.149402390438247 0.0499251123315027 0.1 0.149775336994508 0.1 0.199900049975012 0.199900049975012 0.3996003996004 0.1 0.2 0.349825087456272 0.199700449326011 0.199900049975012 0.2997002997003 0.149700598802395 0.0999500249875062 0.399002493765586 0.149925037481259 0.2997002997003 0.399800099950025 0.14985014985015 0.45 0.44955044955045 0.549725137431284 0.25 0.3996003996004 0.349475786320519 0.249875062468766 0.249128051818635 0.35 0.29940119760479 0.29940119760479 0.35 0.0999000999000999 0.1 0.5 0.15 0.2997002997003 0.24975024975025 0.0499251123315027 0.249500998003992
"bien" 0.0997008973080758 0.24975024975025 0.249376558603491 0.249003984063745 0.199700449326011 0.2 0.249625561657514 0.2 0.0499750124937531 0.0999500249875062 0.1998001998002 0.05 0.4 0.199900049975012 0.0998502246630055 0.199900049975012 0 0.149700598802395 0.399800099950025 0.199501246882793 0.149925037481259 0.3996003996004 0.0999500249875062 0.04995004995005 0.15 0.2997002997003 0.149925037481259 0.4 0.14985014985015 0.349475786320519 0.499750124937531 0.448430493273543 0.3 0.29940119760479 0.349301397205589 0.3 0.14985014985015 0.35 0.4 0.35 0.2997002997003 0.14985014985015 0.149775336994508 0.199600798403194
"fait" 0.498504486540379 0.1998001998002 0.0997506234413965 0.099601593625498 0 0.05 0.299550673989016 0.1 0.149925037481259 0.199900049975012 0.14985014985015 0.35 0.3 0.199900049975012 0.199700449326011 0.249875062468766 0.3996003996004 0.149700598802395 0.299850074962519 0.399002493765586 0.249875062468766 0.2997002997003 0.199900049975012 0.1998001998002 0.1 0.14985014985015 0.149925037481259 0.2 0.2997002997003 0.299550673989016 0.0999500249875062 0.49825610363727 0.15 0.199600798403194 0.29940119760479 0.2 0.1998001998002 0.25 0.15 0.15 0.2997002997003 0.2997002997003 0.0499251123315027 0.199600798403194
"dont" 0.598205383848455 0.34965034965035 0.349127182044888 0.348605577689243 0.149775336994508 0.15 0.0998502246630055 0.2 0.299850074962519 0.299850074962519 0.24975024975025 0.2 0.4 0.149925037481259 0.499251123315027 0.0499750124937531 0.14985014985015 0.249500998003992 0.199900049975012 0.149625935162095 0.349825087456272 0.1998001998002 0.449775112443778 0.1998001998002 0.1 0.14985014985015 0 0.15 0.04995004995005 0.299550673989016 0.0499750124937531 0.199302441454908 0.25 0.149700598802395 0.199600798403194 0.05 0.1998001998002 0.2 0.2 0.05 0.2997002997003 0.1998001998002 0.199700449326011 0.199600798403194
"point" 0.299102691924227 0.1998001998002 0.199501246882793 0.099601593625498 0.0998502246630055 0.05 0.149775336994508 0.25 0.299850074962519 0.0999500249875062 0.1998001998002 0.3 0.2 0.299850074962519 0.149775336994508 0.199900049975012 0.1998001998002 0.399201596806387 0.149925037481259 0.399002493765586 0 0.14985014985015 0.0999500249875062 0.1998001998002 0.15 0.34965034965035 0.0499750124937531 0.35 0.0999000999000999 0.499251123315027 0.0999500249875062 0.149476831091181 0.1 0.249500998003992 0.199600798403194 0.25 0.34965034965035 0.3 0.4 0.4 0.1998001998002 0.14985014985015 0.299550673989016 0.149700598802395
"leurs" 0.0997008973080758 0.04995004995005 0.249376558603491 0 0.199700449326011 0.35 0.199700449326011 0.55 0.199900049975012 0.149925037481259 0.2997002997003 0.35 0.3 0.299850074962519 0 0.249875062468766 0.2997002997003 0.249500998003992 0.249875062468766 0.199501246882793 0.0499750124937531 0.2997002997003 0.349825087456272 0.1998001998002 0.15 0.0999000999000999 0.399800099950025 0.35 0.24975024975025 0.249625561657514 0.149925037481259 0.348779272546089 0.15 0.0499001996007984 0.149700598802395 0.3 0.34965034965035 0.1 0.25 0.05 0.2997002997003 0.14985014985015 0.0499251123315027 0.0499001996007984
"hommes" 0.149551345962114 0.0999000999000999 0.199501246882793 0.049800796812749 0.149775336994508 0.5 0.599101347978033 0.3 0.349825087456272 0.349825087456272 0.2997002997003 0.25 0.2 0.299850074962519 0 0.0999500249875062 0.1998001998002 0.249500998003992 0.249875062468766 0.249376558603491 0.349825087456272 0.14985014985015 0.249875062468766 0.1998001998002 0.15 0.2997002997003 0.349825087456272 0.4 0.14985014985015 0.0499251123315027 0.0999500249875062 0.149476831091181 0.25 0 0.0998003992015968 0 0.1998001998002 0.1 0.25 0.2 0.14985014985015 0.24975024975025 0.0998502246630055 0.249500998003992
"encore" 0.0997008973080758 0.14985014985015 0.0997506234413965 0 0.199700449326011 0.3 0.0998502246630055 0.3 0.299850074962519 0.0999500249875062 0.24975024975025 0.05 0 0.249875062468766 0.0998502246630055 0.149925037481259 0.14985014985015 0.149700598802395 0.349825087456272 0.249376558603491 0.199900049975012 0.34965034965035 0.399800099950025 0.44955044955045 0.05 0.1998001998002 0.149925037481259 0.15 0.24975024975025 0.249625561657514 0.149925037481259 0 0.25 0.349301397205589 0.349301397205589 0.3 0.1998001998002 0.1 0.1 0.15 0.1998001998002 0.0999000999000999 0.249625561657514 0.0499001996007984
"me" 0.69790628115653 0.44955044955045 0.29925187032419 0.49800796812749 0.0998502246630055 0.1 0.0499251123315027 0.05 0 0.0499750124937531 0 0 0.15 0 0.0998502246630055 0.0499750124937531 0.3996003996004 0.399201596806387 0.299850074962519 0.149625935162095 0.199900049975012 0.04995004995005 0.0499750124937531 0.04995004995005 0.2 0.34965034965035 0.349825087456272 0.4 0.24975024975025 0.199700449326011 0.149925037481259 0.149476831091181 0.15 0.349301397205589 0.249500998003992 0.3 0.04995004995005 0.15 0.1 0 0.04995004995005 0.3996003996004 0.299550673989016 0
"faire" 0.0997008973080758 0.24975024975025 0.349127182044888 0.398406374501992 0.249625561657514 0.25 0.0998502246630055 0.1 0.249875062468766 0.249875062468766 0.1998001998002 0.05 0.25 0.0999500249875062 0.199700449326011 0.0499750124937531 0.14985014985015 0.0998003992015968 0.0999500249875062 0.29925187032419 0.249875062468766 0.24975024975025 0.199900049975012 0.1998001998002 0.2 0.24975024975025 0.249875062468766 0.1 0.24975024975025 0.149775336994508 0.199900049975012 0.199302441454908 0.1 0.0998003992015968 0.249500998003992 0.05 0.2997002997003 0.1 0.15 0.1 0.04995004995005 0.3996003996004 0.249625561657514 0.149700598802395
"étoit" 0.398803589232303 0.3996003996004 0.0997506234413965 0.199203187250996 0.0998502246630055 0.1 0.349475786320519 0.05 0.199900049975012 0.249875062468766 0.2997002997003 0.2 0.1 0.149925037481259 0.199700449326011 0.0999500249875062 0.0999000999000999 0.149700598802395 0.0999500249875062 0.149625935162095 0 0.14985014985015 0.199900049975012 0.0999000999000999 0.2 0.14985014985015 0.299850074962519 0 0.14985014985015 0.0499251123315027 0.0999500249875062 0.049825610363727 0.25 0.29940119760479 0.548902195608782 0.4 0.04995004995005 0 0.05 0 0.44955044955045 0.34965034965035 0.249625561657514 0.29940119760479
"toutes" 0.149551345962114 0.0999000999000999 0.149625935162095 0.099601593625498 0.299550673989016 0.2 0.0499251123315027 0.05 0.149925037481259 0.199900049975012 0.34965034965035 0.2 0.15 0.0999500249875062 0.0998502246630055 0.249875062468766 0.14985014985015 0 0.249875062468766 0.199501246882793 0.449775112443778 0.2997002997003 0.149925037481259 0.649350649350649 0.3 0.24975024975025 0.149925037481259 0.25 0.14985014985015 0.149775336994508 0.0999500249875062 0.249128051818635 0.05 0.0998003992015968 0.0998003992015968 0.1 0.4995004995005 0.15 0.3 0.15 0.04995004995005 0.0999000999000999 0.149775336994508 0
"où" 0.199401794616152 0.0999000999000999 0.149625935162095 0.049800796812749 0.199700449326011 0.1 0.249625561657514 0 0.199900049975012 0.199900049975012 0.14985014985015 0.35 0.3 0.149925037481259 0.199700449326011 0.349825087456272 0.14985014985015 0.449101796407186 0.0999500249875062 0.149625935162095 0.649675162418791 0.2997002997003 0.149925037481259 0.1998001998002 0.2 0.34965034965035 0.0999500249875062 0.05 0.1998001998002 0.0499251123315027 0.0499750124937531 0.0996512207274539 0.2 0.149700598802395 0.249500998003992 0.1 0.04995004995005 0.3 0.15 0.2 0.04995004995005 0.0999000999000999 0.0998502246630055 0.0499001996007984
"homme" 0.199401794616152 0.24975024975025 0.29925187032419 0.149402390438247 0.249625561657514 0.05 0 0.1 0.0499750124937531 0.0999500249875062 0.2997002997003 0.15 0 0 0.149775336994508 0.0499750124937531 0.14985014985015 0.199600798403194 0.149925037481259 0.399002493765586 0.199900049975012 0.3996003996004 0.349825087456272 0.1998001998002 0.4 0.699300699300699 0.249875062468766 0.3 0.2997002997003 0.149775336994508 0.299850074962519 0.149476831091181 0.15 0.0499001996007984 0.0998003992015968 0.05 0.14985014985015 0.05 0 0 0.24975024975025 0.0999000999000999 0.0998502246630055 0.0998003992015968
"avoir" 0.0997008973080758 0.04995004995005 0.29925187032419 0.099601593625498 0.149775336994508 0.1 0.0998502246630055 0.05 0.249875062468766 0.199900049975012 0.14985014985015 0.2 0.25 0.399800099950025 0.0998502246630055 0.0999500249875062 0.14985014985015 0.29940119760479 0.0999500249875062 0.29925187032419 0.149925037481259 0.0999000999000999 0.149925037481259 0.14985014985015 0.05 0.14985014985015 0.149925037481259 0.2 0.1998001998002 0.0998502246630055 0.149925037481259 0.298953662182362 0.25 0.0499001996007984 0.149700598802395 0.15 0.04995004995005 0.25 0.1 0.2 0.1998001998002 0.04995004995005 0.349475786320519 0.0998003992015968
"deux" 0.249252243270189 0.04995004995005 0 0.249003984063745 0.0499251123315027 0.15 0.149775336994508 0.25 0.149925037481259 0 0.2997002997003 0.1 0.3 0.399800099950025 0.149775336994508 0.399800099950025 0.14985014985015 0.249500998003992 0.149925037481259 0.0498753117206983 0.0999500249875062 0.2997002997003 0.349825087456272 0.1998001998002 0.1 0.14985014985015 0.0499750124937531 0.1 0.1998001998002 0.0998502246630055 0.149925037481259 0.049825610363727 0.1 0.0499001996007984 0.149700598802395 0.1 0.24975024975025 0.2 0.2 0.1 0.0999000999000999 0.04995004995005 0.0499251123315027 0.0499001996007984
"peuple" 0 0 0 0.049800796812749 0.599101347978033 0.5 0.599101347978033 0.4 0.0999500249875062 0.149925037481259 0.24975024975025 0.15 0 0 0 0.0499750124937531 0.24975024975025 0.149700598802395 0.249875062468766 0.149625935162095 0.0499750124937531 0.1998001998002 0.299850074962519 0.34965034965035 0.15 0.0999000999000999 0.0999500249875062 0.25 0 0 0 0 0.15 0.149700598802395 0.149700598802395 0.2 0.1998001998002 0.05 0.1 0.1 0.04995004995005 0.04995004995005 0.0499251123315027 0.0499001996007984
"avoit" 0.348953140578265 0.24975024975025 0.399002493765586 0.298804780876494 0 0.1 0.0499251123315027 0.05 0.549725137431284 0.149925037481259 0.0999000999000999 0.35 0.05 0.0999500249875062 0 0.149925037481259 0.14985014985015 0.199600798403194 0.0999500249875062 0.0997506234413965 0.149925037481259 0.1998001998002 0.149925037481259 0.2997002997003 0.15 0 0.0999500249875062 0.05 0 0 0 0 0.3 0.149700598802395 0.249500998003992 0.4 0.04995004995005 0.1 0.05 0.05 0.14985014985015 0.04995004995005 0 0.149700598802395
"doit" 0.0997008973080758 0.0999000999000999 0.0997506234413965 0.199203187250996 0.149775336994508 0.25 0.299550673989016 0.25 0.299850074962519 0.149925037481259 0.14985014985015 0.05 0.1 0.149925037481259 0.149775336994508 0 0 0.0499001996007984 0.0499750124937531 0.0997506234413965 0.199900049975012 0.1998001998002 0.149925037481259 0.2997002997003 0.1 0.24975024975025 0.199900049975012 0.2 0.24975024975025 0.149775336994508 0.199900049975012 0.149476831091181 0 0 0.0998003992015968 0.05 0.0999000999000999 0.2 0.15 0.2 0.0999000999000999 0.0999000999000999 0.0998502246630055 0.0499001996007984
"ai" 0.498504486540379 0.54945054945055 0.349127182044888 0.348605577689243 0.0998502246630055 0.05 0.0998502246630055 0.05 0 0 0.04995004995005 0.05 0.1 0 0.0499251123315027 0 0.1998001998002 0.0998003992015968 0.149925037481259 0.149625935162095 0.0999500249875062 0 0 0.14985014985015 0.25 0.34965034965035 0.199900049975012 0.4 0.14985014985015 0.0499251123315027 0.0999500249875062 0.049825610363727 0.2 0.249500998003992 0.199600798403194 0.1 0.04995004995005 0.1 0.1 0.1 0.04995004995005 0.04995004995005 0.199700449326011 0.0499001996007984
"faut" 0.0997008973080758 0.0999000999000999 0.199501246882793 0.298804780876494 0.249625561657514 0.25 0.249625561657514 0.3 0.0999500249875062 0.199900049975012 0.0999000999000999 0.15 0.05 0 0.0499251123315027 0.149925037481259 0.0999000999000999 0.199600798403194 0.0999500249875062 0 0.0499750124937531 0.0999000999000999 0.0499750124937531 0 0 0 0.0999500249875062 0.2 0.2997002997003 0.149775336994508 0.249875062468766 0.149476831091181 0.1 0.149700598802395 0.0998003992015968 0 0.24975024975025 0.1 0.35 0.45 0.1998001998002 0.04995004995005 0.0499251123315027 0
