"Bergasse_3" "Bergasse_5" "Bergasse_6" "Bergasse_7" "Brissot_1" "Brissot_5" "Brissot_6" "Brissot_8" "Condorcet_11" "Condorcet_14" "Condorcet_4" "Condorcet_7" "D'Alembert_1" "D'Alembert_11" "D'Alembert_3" "D'Alembert_5" "Delisle-de-Sales_13" "Delisle-de-Sales_14" "Delisle-de-Sales_18" "Delisle-de-Sales_7" "Garat_10" "Garat_3" "Garat_8" "Garat_9" "Gouges_1" "Gouges_2" "Gouges_3" "Gouges_5" "La-Harpe_5" "La-Harpe_6" "La-Harpe_7" "La-Harpe_9" "Marmontel_10" "Marmontel_14" "Marmontel_2" "Marmontel_6" "Sieyes_11" "Sieyes_7" "Sieyes_8" "Sieyes_9" "Villar_1" "Villar_2" "Villar_4" "Villar_6"
"être" 0.249500998003992 0.149625935162095 0.0999000999000999 0.398803589232303 0.45 0.548902195608782 0.34965034965035 0.199900049975012 0.1998001998002 0.24975024975025 0.3 0.24975024975025 0.149925037481259 0.4995004995005 0.449775112443778 0.249875062468766 0.399800099950025 0.4 0.349475786320519 0.54917623564653 0.448877805486284 0.4 0.549725137431284 0.35 0.35 0.25 0.499750124937531 0.449775112443778 0.199700449326011 0.349475786320519 0.249376558603491 0.447984071677451 0.449326010983525 0.44955044955045 0.15 0.699650174912544 0.3996003996004 0.44955044955045 0.3 0.25 0.34965034965035 0.399400898652022 0.0499001996007984 0.249875062468766
"elle" 0.0998003992015968 0.249376558603491 0.1998001998002 0.0997008973080758 0.3 0.499001996007984 0.2997002997003 0.299850074962519 0.4995004995005 0.34965034965035 0.3 0.3996003996004 0.149925037481259 0.0999000999000999 0.299850074962519 0.249875062468766 0.199900049975012 0.25 0.249625561657514 0.0998502246630055 0.349127182044888 0.3 0.249875062468766 0.25 0.5 0.7 0.249875062468766 0.399800099950025 0.848726909635547 0.249625561657514 0.249376558603491 0.149328023892484 0.54917623564653 0.749250749250749 0.65 0.749625187406297 0.3996003996004 0.44955044955045 0.7 0.65 0.04995004995005 0.149775336994508 0.0499001996007984 0.349825087456272
"tout" 0.29940119760479 0.249376558603491 0.24975024975025 0.299102691924227 0.25 0.199600798403194 0.14985014985015 0.299850074962519 0.0999000999000999 0.1998001998002 0.25 0.3996003996004 0.299850074962519 0.0999000999000999 0.0499750124937531 0.199900049975012 0.199900049975012 0.3 0.0998502246630055 0.0499251123315027 0.548628428927681 0.35 0.149925037481259 0.3 0.45 0.3 0.749625187406297 0.599700149925038 0.499251123315027 0.499251123315027 0.748129675810474 0.447984071677451 0.449326010983525 0.44955044955045 0.25 0.249875062468766 0.54945054945055 0.44955044955045 0.65 0.6 0.0999000999000999 0.649026460309536 0.249500998003992 0.349825087456272
"avec" 0.249500998003992 0.399002493765586 0.4995004995005 0.398803589232303 0.3 0.349301397205589 0.34965034965035 0.0999500249875062 0.24975024975025 0.34965034965035 0.35 0.44955044955045 0.349825087456272 0.3996003996004 0.149925037481259 0.299850074962519 0.399800099950025 0.7 0.399400898652022 0.349475786320519 0.399002493765586 0.4 0.249875062468766 0.55 0.15 0.25 0.199900049975012 0.649675162418791 0.0998502246630055 0.149775336994508 0.0498753117206983 0.199104031856645 0.449326010983525 0.3996003996004 0.35 0.349825087456272 0.0999000999000999 0.44955044955045 0.5 0.5 0.2997002997003 0.399400898652022 0.0499001996007984 0.399800099950025
"sont" 0.0998003992015968 0.29925187032419 0.04995004995005 0.299102691924227 0.3 0.399201596806387 0.1998001998002 0.249875062468766 0.44955044955045 0.1998001998002 0.25 0.0999000999000999 0.399800099950025 0.44955044955045 0.349825087456272 0.199900049975012 0.399800099950025 0.4 0.199700449326011 0.349475786320519 0.598503740648379 0.5 0.349825087456272 0.25 0.5 0.35 0.399800099950025 0.299850074962519 0.399400898652022 0.54917623564653 0.349127182044888 0.547536087605774 0.0499251123315027 0.1998001998002 0.25 0.199900049975012 0.54945054945055 0.34965034965035 0.65 0.65 0.14985014985015 0.249625561657514 0.499001996007984 0.0999500249875062
"ou" 0.199600798403194 0.249376558603491 0.1998001998002 0.149551345962114 0.2 0.349301397205589 0.699300699300699 0.449775112443778 0.24975024975025 0.2997002997003 0.65 0.1998001998002 0.749625187406297 0.44955044955045 0.749625187406297 0.849575212393803 0.399800099950025 0.3 0.349475786320519 0.199700449326011 0.349127182044888 0.3 0.149925037481259 0.25 0.3 0.15 0.449775112443778 0.149925037481259 0.199700449326011 0.349475786320519 0.498753117206983 0.248880039820806 0.249625561657514 0.24975024975025 0.15 0.199900049975012 0.34965034965035 0.44955044955045 0.4 0.35 0 0.199700449326011 0.0499001996007984 0.0999500249875062
"aux" 0.199600798403194 0.399002493765586 0.2997002997003 0.448654037886341 0.35 0.349301397205589 0.2997002997003 0.149925037481259 0.44955044955045 0.1998001998002 0.45 0.949050949050949 0 0.04995004995005 0.249875062468766 0.349825087456272 0.199900049975012 0.3 0.199700449326011 0.149775336994508 0.349127182044888 0.2 0.499750124937531 0.4 0.2 0.45 0.249875062468766 0.149925037481259 0.249625561657514 0.149775336994508 0.199501246882793 0.199104031856645 0.199700449326011 0.44955044955045 0.25 0.199900049975012 0.34965034965035 0.4995004995005 0.2 0.5 0.4995004995005 0.349475786320519 0.29940119760479 0.249875062468766
"ont" 0.449101796407186 0.399002493765586 0.14985014985015 0.199401794616152 0.45 0.29940119760479 0.2997002997003 0.399800099950025 0.3996003996004 0.1998001998002 0.25 0.34965034965035 0.299850074962519 0.24975024975025 0.149925037481259 0.399800099950025 0.399800099950025 0.45 0.299550673989016 0.299550673989016 0.548628428927681 0.25 0.249875062468766 0.35 0.15 0.3 0.449775112443778 0.349825087456272 0.299550673989016 0.249625561657514 0.598503740648379 0.149328023892484 0.0998502246630055 0.14985014985015 0.15 0.149925037481259 0.1998001998002 0.14985014985015 0.55 0.3 0.24975024975025 0.299550673989016 0.499001996007984 0.199900049975012
"tous" 0.199600798403194 0.199501246882793 0.14985014985015 0.249252243270189 0.2 0.449101796407186 0.599400599400599 0.249875062468766 0.24975024975025 0.24975024975025 0.1 0.1998001998002 0.149925037481259 0.04995004995005 0.199900049975012 0.299850074962519 0.449775112443778 0.4 0.149775336994508 0.149775336994508 0.399002493765586 0.25 0.449775112443778 0.5 0.45 0.5 0.399800099950025 0.549725137431284 0.499251123315027 0.349475786320519 0.399002493765586 0.497760079641613 0.249625561657514 0.1998001998002 0.3 0.0999500249875062 0.34965034965035 0.24975024975025 0.15 0.25 0.14985014985015 0.299550673989016 0.249500998003992 0.199900049975012
"comme" 0.0998003992015968 0.199501246882793 0.3996003996004 0.199401794616152 0.05 0.249500998003992 0.14985014985015 0.249875062468766 0.1998001998002 0.24975024975025 0.45 0.0999000999000999 0.399800099950025 0.44955044955045 0.599700149925038 0.0999500249875062 0.0999500249875062 0.6 0.149775336994508 0.299550673989016 0.199501246882793 0.4 0.0499750124937531 0.2 0.3 0.15 0.399800099950025 0.149925037481259 0.299550673989016 0.299550673989016 0.498753117206983 0.248880039820806 0.249625561657514 0.44955044955045 0.15 0.249875062468766 0.44955044955045 0.54945054945055 0.2 0.45 0.2997002997003 0.149775336994508 0.149700598802395 0.249875062468766
"sans" 0.29940119760479 0.249376558603491 0.04995004995005 0.348953140578265 0.3 0.199600798403194 0.2997002997003 0.149925037481259 0.44955044955045 0.2997002997003 0.4 0.24975024975025 0.299850074962519 0.1998001998002 0.149925037481259 0.199900049975012 0.349825087456272 0.4 0.199700449326011 0.0998502246630055 0.0498753117206983 0.3 0.199900049975012 0.1 0.45 0.2 0.199900049975012 0.449775112443778 0.299550673989016 0.299550673989016 0.249376558603491 0.348432055749129 0.199700449326011 0.4995004995005 0.4 0.0999500249875062 0.2997002997003 0.1998001998002 0.35 0.35 0.2997002997003 0.399400898652022 0.0998003992015968 0.349825087456272
"peut" 0.149700598802395 0.249376558603491 0.04995004995005 0.199401794616152 0.35 0.349301397205589 0.34965034965035 0.149925037481259 0.1998001998002 0.1998001998002 0.25 0.34965034965035 0.299850074962519 0.14985014985015 0.599700149925038 0.249875062468766 0.149925037481259 0.2 0.299550673989016 0.249625561657514 0.29925187032419 0.2 0.349825087456272 0.3 0.2 0.45 0.199900049975012 0.0999500249875062 0.399400898652022 0.0998502246630055 0.349127182044888 0.298656047784968 0.249625561657514 0.14985014985015 0.2 0.149925037481259 0.34965034965035 0.44955044955045 0.35 0.3 0.1998001998002 0.199700449326011 0.249500998003992 0.199900049975012
"dont" 0.449101796407186 0.349127182044888 0.4995004995005 0.498504486540379 0.25 0.199600798403194 0.14985014985015 0.199900049975012 0.1998001998002 0.1998001998002 0.3 0.0999000999000999 0.299850074962519 0.4995004995005 0.299850074962519 0.299850074962519 0.0499750124937531 0.55 0 0.249625561657514 0.29925187032419 0.35 0.0499750124937531 0.4 0.3 0.05 0 0.0499750124937531 0.149775336994508 0.249625561657514 0.149625935162095 0.248880039820806 0.149775336994508 0.44955044955045 0.25 0.0499750124937531 0.14985014985015 0.14985014985015 0.15 0.05 0.24975024975025 0.199700449326011 0.149700598802395 0.399800099950025
"bien" 0.249500998003992 0.249376558603491 0.3996003996004 0.149551345962114 0.45 0.199600798403194 0.1998001998002 0.149925037481259 0.0999000999000999 0.34965034965035 0.05 0.24975024975025 0.0499750124937531 0.0999000999000999 0.0999500249875062 0.0499750124937531 0.199900049975012 0.05 0.149775336994508 0.0998502246630055 0.199501246882793 0.15 0.199900049975012 0.2 0.25 0.2 0.0999500249875062 0.199900049975012 0.54917623564653 0.349475786320519 0.448877805486284 0.298656047784968 0.349475786320519 0.2997002997003 0.35 0.299850074962519 0.1998001998002 0.1998001998002 0.3 0.4 0.0999000999000999 0.249625561657514 0.199600798403194 0.249875062468766
"faire" 0.149700598802395 0.598503740648379 0.24975024975025 0.249252243270189 0.4 0.449101796407186 0.24975024975025 0.0999500249875062 0.04995004995005 0.0999000999000999 0.1 0.24975024975025 0.149925037481259 0.0999000999000999 0.0999500249875062 0.349825087456272 0.199900049975012 0.35 0.0998502246630055 0.249625561657514 0.199501246882793 0.45 0.149925037481259 0.25 0.1 0.15 0.249875062468766 0.299850074962519 0 0.54917623564653 0.249376558603491 0.149328023892484 0.0499251123315027 0.0999000999000999 0.3 0.0999500249875062 0.2997002997003 0.2997002997003 0.2 0.1 0.04995004995005 0.149775336994508 0.399201596806387 0.199900049975012
"fait" 0.29940119760479 0.29925187032419 0.34965034965035 0.0997008973080758 0.1 0.0998003992015968 0.04995004995005 0.0499750124937531 0.34965034965035 0.1998001998002 0.05 0.0999000999000999 0.0999500249875062 0.3996003996004 0.299850074962519 0.299850074962519 0.599700149925038 0.2 0.399400898652022 0.199700449326011 0.448877805486284 0.2 0.299850074962519 0.25 0.15 0.1 0.0999500249875062 0.149925037481259 0.249625561657514 0.149775336994508 0.0498753117206983 0.348432055749129 0.249625561657514 0.649350649350649 0.1 0.0999500249875062 0.14985014985015 0.0999000999000999 0.15 0.15 0.0999000999000999 0.299550673989016 0.349301397205589 0.149925037481259
"hommes" 0 0.0498753117206983 0.1998001998002 0.149551345962114 0.15 0.249500998003992 0.44955044955045 0.349825087456272 0.34965034965035 0.649350649350649 0.2 0.34965034965035 0.149925037481259 0.34965034965035 0.0999500249875062 0.149925037481259 0.249875062468766 0.35 0.149775336994508 0.399400898652022 0.399002493765586 0.2 0.249875062468766 0.3 0.05 0.3 0.299850074962519 0.299850074962519 0.199700449326011 0.149775336994508 0.249376558603491 0.149328023892484 0.0998502246630055 0.0999000999000999 0.15 0.0499750124937531 0.1998001998002 0.04995004995005 0.05 0.15 0.1998001998002 0.149775336994508 0.0499001996007984 0.399800099950025
"leurs" 0.0998003992015968 0.0498753117206983 0.0999000999000999 0.249252243270189 0.3 0.149700598802395 0.14985014985015 0.499750124937531 0.34965034965035 0.34965034965035 0.15 0.0999000999000999 0.0999500249875062 0.14985014985015 0.0499750124937531 0.249875062468766 0.199900049975012 0.15 0.199700449326011 0.499251123315027 0.199501246882793 0.15 0.199900049975012 0.15 0.3 0.25 0.349825087456272 0.549725137431284 0.0998502246630055 0.149775336994508 0.149625935162095 0.0995520159283226 0.199700449326011 0.2997002997003 0.25 0.0999500249875062 0.2997002997003 0.1998001998002 0.25 0.15 0.14985014985015 0.0998502246630055 0.199600798403194 0.0999500249875062
"où" 0.0499001996007984 0.249376558603491 0.0999000999000999 0.199401794616152 0 0.0998003992015968 0.24975024975025 0.0499750124937531 0.14985014985015 0.1998001998002 0.15 0.24975024975025 0.149925037481259 0.3996003996004 0.299850074962519 0.149925037481259 0.149925037481259 0.2 0.199700449326011 0.199700449326011 0.648379052369077 0.4 0.199900049975012 0.3 0.05 0.15 0.149925037481259 0.149925037481259 0.399400898652022 0.199700449326011 0.0997506234413965 0.348432055749129 0.299550673989016 0.0999000999000999 0.2 0.299850074962519 0.14985014985015 0.0999000999000999 0.2 0.2 0.0999000999000999 0.0499251123315027 0.149700598802395 0.0499750124937531
"encore" 0.249500998003992 0.199501246882793 0.0999000999000999 0.0498504486540379 0.2 0.199600798403194 0.14985014985015 0.149925037481259 0.0999000999000999 0.34965034965035 0.2 0.14985014985015 0.0999500249875062 0.1998001998002 0.149925037481259 0.0999500249875062 0.249875062468766 0.05 0.349475786320519 0.0499251123315027 0.448877805486284 0.05 0.349825087456272 0.45 0.2 0.2 0.0999500249875062 0.349825087456272 0.149775336994508 0.0998502246630055 0.149625935162095 0.0995520159283226 0.149775336994508 0.3996003996004 0.35 0.199900049975012 0.04995004995005 0.1998001998002 0.25 0.15 0.14985014985015 0.199700449326011 0.199600798403194 0.0999500249875062
"étoit" 0.249500998003992 0.29925187032419 0.24975024975025 0.348953140578265 0.05 0.149700598802395 0.0999000999000999 0.0999500249875062 0.24975024975025 0.14985014985015 0.15 0.14985014985015 0.199900049975012 0.14985014985015 0.199900049975012 0.149925037481259 0.149925037481259 0.3 0.149775336994508 0.149775336994508 0.249376558603491 0.1 0.399800099950025 0.1 0.15 0 0.0999500249875062 0.0999500249875062 0.149775336994508 0.0998502246630055 0.0997506234413965 0 0.299550673989016 0.54945054945055 0.45 0.449775112443778 0 0.14985014985015 0 0.05 0.3996003996004 0.299550673989016 0.29940119760479 0.0999500249875062
"point" 0 0.199501246882793 0.14985014985015 0.199401794616152 0.05 0.349301397205589 0.14985014985015 0 0.0999000999000999 0.04995004995005 0.2 0.1998001998002 0.0499750124937531 0.0999000999000999 0.199900049975012 0.0999500249875062 0.299850074962519 0.6 0.449326010983525 0.199700449326011 0.149625935162095 0.05 0.149925037481259 0 0.3 0.1 0.199900049975012 0.0999500249875062 0.449326010983525 0.0499251123315027 0.249376558603491 0.0995520159283226 0.149775336994508 0.1998001998002 0.05 0.199900049975012 0.4995004995005 0.2997002997003 0.3 0.25 0.24975024975025 0.199700449326011 0.149700598802395 0.199900049975012
"me" 0.548902195608782 0.798004987531172 0.3996003996004 0.648055832502493 0.05 0.0499001996007984 0.0999000999000999 0.0999500249875062 0 0 0 0.04995004995005 0 0 0.0999500249875062 0.0499750124937531 0.249875062468766 0.15 0.199700449326011 0.149775336994508 0.0498753117206983 0.15 0.0999500249875062 0.1 0.45 0.15 0.499750124937531 0.399800099950025 0 0.349475786320519 0.0997506234413965 0.149328023892484 0.349475786320519 0.1998001998002 0.35 0.199900049975012 0 0.04995004995005 0.05 0.05 0.14985014985015 0.199700449326011 0.0998003992015968 0.149925037481259
"homme" 0.0499001996007984 0.199501246882793 0.04995004995005 0.199401794616152 0.05 0.0998003992015968 0.0999000999000999 0.149925037481259 0.14985014985015 0.14985014985015 0.05 0.44955044955045 0.0499750124937531 0.14985014985015 0 0.0999500249875062 0.349825087456272 0.2 0.149775336994508 0.299550673989016 0.598503740648379 0.55 0.299850074962519 0.05 0.35 0.3 0.549725137431284 0.249875062468766 0.199700449326011 0.249625561657514 0.349127182044888 0.0995520159283226 0.0998502246630055 0.1998001998002 0.2 0 0.04995004995005 0.04995004995005 0 0 0.0999000999000999 0.199700449326011 0.0998003992015968 0.0999500249875062
"avoir" 0.199600798403194 0.199501246882793 0.0999000999000999 0.0997008973080758 0.15 0.0499001996007984 0.0999000999000999 0.0999500249875062 0.14985014985015 0.0999000999000999 0 0.1998001998002 0.349825087456272 0.44955044955045 0.249875062468766 0.549725137431284 0.149925037481259 0.1 0.149775336994508 0.0998502246630055 0.249376558603491 0.2 0.299850074962519 0.1 0.2 0.05 0.0999500249875062 0.199900049975012 0.249625561657514 0.199700449326011 0.249376558603491 0.0995520159283226 0.299550673989016 0.04995004995005 0.2 0.0999500249875062 0.1998001998002 0.04995004995005 0.25 0.05 0.14985014985015 0.0998502246630055 0.249500998003992 0.249875062468766
"toutes" 0.0499001996007984 0.0997506234413965 0.24975024975025 0.149551345962114 0.1 0.149700598802395 0.24975024975025 0.199900049975012 0.1998001998002 0.14985014985015 0.1 0.14985014985015 0.0499750124937531 0.24975024975025 0.0999500249875062 0.349825087456272 0.0499750124937531 0.05 0.0998502246630055 0.149775336994508 0.349127182044888 0.35 0.249875062468766 0.2 0.15 0.35 0.0999500249875062 0.249875062468766 0.0499251123315027 0.199700449326011 0.149625935162095 0.149328023892484 0.149775336994508 0.04995004995005 0.2 0.199900049975012 0.0999000999000999 0.24975024975025 0.45 0.3 0.04995004995005 0.0499251123315027 0.0998003992015968 0.0499750124937531
"doit" 0.199600798403194 0.29925187032419 0 0.149551345962114 0.2 0.449101796407186 0.14985014985015 0.0999500249875062 0.0999000999000999 0.14985014985015 0.2 0.0999000999000999 0.299850074962519 0.14985014985015 0.299850074962519 0.0499750124937531 0 0.15 0.149775336994508 0 0.199501246882793 0.25 0.149925037481259 0.2 0.2 0.2 0.249875062468766 0.0999500249875062 0.249625561657514 0.199700449326011 0.199501246882793 0.149328023892484 0.0499251123315027 0 0.1 0.0499750124937531 0.04995004995005 0.44955044955045 0.05 0.25 0.0999000999000999 0 0.0998003992015968 0
"deux" 0.199600798403194 0.0498753117206983 0.24975024975025 0 0.1 0.149700598802395 0.24975024975025 0.0999500249875062 0.0999000999000999 0.0999000999000999 0.05 0.1998001998002 0.449775112443778 0.34965034965035 0.399800099950025 0.149925037481259 0.349825087456272 0.1 0.0998502246630055 0.0499251123315027 0.0997506234413965 0.1 0.199900049975012 0.25 0.2 0 0.149925037481259 0.0999500249875062 0.0998502246630055 0.0499251123315027 0.149625935162095 0.149328023892484 0 0.0999000999000999 0.15 0.199900049975012 0.1998001998002 0.14985014985015 0.05 0.15 0.0999000999000999 0.149775336994508 0 0.0499750124937531
"avoit" 0.349301397205589 0.498753117206983 0.54945054945055 0.149551345962114 0.1 0.249500998003992 0.04995004995005 0.0499750124937531 0.0999000999000999 0.2997002997003 0.4 0.04995004995005 0 0.04995004995005 0.0999500249875062 0.0499750124937531 0.0999500249875062 0.15 0.0499251123315027 0.299550673989016 0.0997506234413965 0.2 0.149925037481259 0.15 0 0.15 0.0499750124937531 0.0499750124937531 0.0499251123315027 0 0 0.0995520159283226 0.399400898652022 0.1998001998002 0.25 0.0999500249875062 0.0999000999000999 0.04995004995005 0 0.05 0 0 0.0499001996007984 0.249875062468766
"été" 0.249500998003992 0.249376558603491 0.24975024975025 0.199401794616152 0.15 0.29940119760479 0.0999000999000999 0.199900049975012 0.0999000999000999 0.04995004995005 0.35 0.04995004995005 0.149925037481259 0.0999000999000999 0.149925037481259 0.149925037481259 0.0499750124937531 0.15 0.199700449326011 0.149775336994508 0 0.15 0.0499750124937531 0.1 0 0.1 0.249875062468766 0.0499750124937531 0 0.0499251123315027 0.29925187032419 0.248880039820806 0.149775336994508 0.0999000999000999 0.05 0.0499750124937531 0.0999000999000999 0.24975024975025 0.1 0 0.1998001998002 0.0499251123315027 0.0998003992015968 0.199900049975012
